sample_id	gene	gene_group	pam50_subtype	purity	ploidy	wgd	normal_depth	purity_bin	depth_regime	gis_score
SIM-10584	RAD50	NULL_ARM	LumB	0.6752	2.482	False	31	HIGH	LOW	1.6634
SIM-10585	ATM	NULL_ARM	LumA	0.7866	1.9554	False	31	HIGH	LOW	35.5423
SIM-10586	ATM	NULL_ARM	Basal	0.8147	2.4632	True	42	HIGH	LOW	10.8121
SIM-10587	CHEK1	NULL_ARM	LumA	0.832	2.2005	False	31	HIGH	LOW	11.5311
SIM-10588	FANCM	NULL_ARM	LumA	0.901	3.9855	True	32	HIGH	LOW	29.2486
SIM-10589	CHEK1	NULL_ARM	LumB	0.9492	3.864	False	47	HIGH	LOW	16.4816
SIM-10590	NBN	NULL_ARM	Normal-like	0.8308	1.9755	False	38	HIGH	LOW	26.4643
SIM-10591	ATR	NULL_ARM	LumA	0.7954	5.1376	True	29	HIGH	LOW	18.4124
SIM-10592	ATM	NULL_ARM	Basal	0.9494	3.0039	False	45	HIGH	LOW	25.9735
SIM-10593	CHEK2	NULL_ARM	HER2E	0.9045	2.3211	False	52	HIGH	LOW	13.2254
SIM-10594	NBN	NULL_ARM	LumA	0.6817	4.9449	False	38	HIGH	LOW	16.3332
SIM-10595	MRE11	NULL_ARM	LumA	0.6795	2.1976	False	46	HIGH	LOW	36.1625
SIM-10596	CHEK1	NULL_ARM	LumA	0.7427	3.2551	True	46	HIGH	LOW	16.5042
SIM-10597	ATR	NULL_ARM	LumA	0.6769	3.1966	False	38	HIGH	LOW	47.1909
SIM-10598	ATR	NULL_ARM	LumB	0.8564	5.1971	True	48	HIGH	LOW	27.2066
SIM-10599	CHEK2	NULL_ARM	LumA	0.7529	2.3592	True	32	HIGH	LOW	38.1733
SIM-10600	ATR	NULL_ARM	LumA	0.767	3.5672	False	39	HIGH	LOW	-1.8945
SIM-10601	CHEK2	NULL_ARM	LumA	0.801	1.7117	True	33	HIGH	LOW	29.6192
SIM-10602	CHEK1	NULL_ARM	Basal	0.8163	3.5312	False	36	HIGH	LOW	27.9538
SIM-10603	ATR	NULL_ARM	LumA	0.8465	1.5468	False	44	HIGH	LOW	10.7649
SIM-10604	ATM	NULL_ARM	LumA	0.784	4.0814	False	44	HIGH	LOW	16.7462
SIM-10605	CHEK1	NULL_ARM	HER2E	0.6976	4.6277	False	46	HIGH	LOW	28.8783
SIM-10606	RAD50	NULL_ARM	Basal	0.9045	4.8193	True	37	HIGH	LOW	26.7022
SIM-10607	FANCM	NULL_ARM	LumA	0.8527	2.6458	False	37	HIGH	LOW	18.8072
SIM-10608	FANCM	NULL_ARM	LumA	0.8565	2.1524	False	43	HIGH	LOW	28.7404
SIM-10609	NBN	NULL_ARM	LumB	0.8064	2.2075	False	48	HIGH	LOW	32.7101
SIM-10610	NBN	NULL_ARM	LumA	0.8837	2.9232	False	38	HIGH	LOW	16.2901
SIM-10611	ATR	NULL_ARM	HER2E	0.8491	2.7415	False	53	HIGH	LOW	29.4337
SIM-10612	RAD50	NULL_ARM	Basal	0.8036	4.3294	False	32	HIGH	LOW	52.0137
SIM-10613	CHEK2	NULL_ARM	HER2E	0.6613	3.1396	False	29	HIGH	LOW	28.144
SIM-10614	ATR	NULL_ARM	LumA	0.6603	2.6614	True	39	HIGH	LOW	3.0811
SIM-10615	CHEK1	NULL_ARM	LumA	0.875	3.4858	True	42	HIGH	LOW	-9.2493
SIM-10616	CHEK2	NULL_ARM	LumA	0.9314	1.7185	False	23	HIGH	LOW	23.2522
SIM-10617	RAD50	NULL_ARM	HER2E	0.7406	4.4484	False	43	HIGH	LOW	4.7046
SIM-10618	NBN	NULL_ARM	Normal-like	0.7822	3.2594	True	37	HIGH	LOW	12.3249
SIM-10619	RAD50	NULL_ARM	LumB	0.7926	3.6363	True	33	HIGH	LOW	33.7958
SIM-10620	CHEK1	NULL_ARM	LumA	0.8751	2.9878	False	39	HIGH	LOW	28.7107
SIM-10621	ATR	NULL_ARM	LumB	0.8744	3.3975	False	33	HIGH	LOW	17.077
SIM-10622	CHEK2	NULL_ARM	LumA	0.7851	3.5011	False	43	HIGH	LOW	15.9874
SIM-10623	NBN	NULL_ARM	LumB	0.6515	3.6151	True	31	HIGH	LOW	17.9969
SIM-10624	CHEK1	NULL_ARM	Basal	0.8175	5.4461	False	48	HIGH	LOW	38.8078
SIM-10625	ATM	NULL_ARM	LumA	0.8743	4.7818	False	42	HIGH	LOW	36.3994
SIM-10626	RAD50	NULL_ARM	Basal	0.7735	3.3399	False	42	HIGH	LOW	26.9
SIM-10627	MRE11	NULL_ARM	LumB	0.9439	3.6421	True	29	HIGH	LOW	38.5018
SIM-10628	NBN	NULL_ARM	Basal	0.8178	4.3468	False	45	HIGH	LOW	23.9084
SIM-10629	CHEK1	NULL_ARM	LumA	0.8567	3.686	False	43	HIGH	LOW	36.4206
SIM-10630	ATM	NULL_ARM	LumB	0.7588	2.2117	False	36	HIGH	LOW	28.3792
SIM-10631	NBN	NULL_ARM	LumA	0.804	4.2904	False	45	HIGH	LOW	27.8446
SIM-10632	ATR	NULL_ARM	Basal	0.8765	1.5797	True	49	HIGH	LOW	49.4996
SIM-10633	ATM	NULL_ARM	LumA	0.6709	5.3426	False	36	HIGH	LOW	34.4057
SIM-10634	ATR	NULL_ARM	LumA	0.8256	4.0948	False	32	HIGH	LOW	18.7448
SIM-10635	ATR	NULL_ARM	LumB	0.917	5.1193	False	40	HIGH	LOW	26.8143
SIM-10636	ATR	NULL_ARM	LumA	0.8079	1.5524	False	45	HIGH	LOW	35.6026
SIM-10637	ATM	NULL_ARM	Basal	0.8774	2.5162	False	30	HIGH	LOW	55.0485
SIM-10638	ATR	NULL_ARM	LumA	0.9016	4.2243	False	28	HIGH	LOW	28.1858
SIM-10639	ATR	NULL_ARM	LumA	0.9087	2.9762	False	54	HIGH	LOW	29.2635
SIM-10640	CHEK2	NULL_ARM	HER2E	0.7836	1.9674	False	41	HIGH	LOW	31.8976
SIM-10641	CHEK2	NULL_ARM	LumA	0.6571	4.3768	False	51	HIGH	LOW	27.2284
SIM-10642	NBN	NULL_ARM	LumA	0.8915	5.4343	True	43	HIGH	LOW	40.1147
SIM-10643	MRE11	NULL_ARM	LumA	0.8094	2.4611	True	44	HIGH	LOW	34.4464
SIM-10644	CHEK2	NULL_ARM	HER2E	0.6576	5.4968	False	28	HIGH	LOW	26.3453
SIM-10645	ATM	NULL_ARM	LumA	0.6673	1.7339	True	52	HIGH	LOW	24.2791
SIM-10646	NBN	NULL_ARM	LumB	0.7546	4.1843	True	35	HIGH	LOW	23.5191
SIM-10647	RAD50	NULL_ARM	Basal	0.7606	4.9318	True	37	HIGH	LOW	39.2298
SIM-10648	NBN	NULL_ARM	LumA	0.9042	3.4284	False	46	HIGH	LOW	15.4294
SIM-10649	ATM	NULL_ARM	LumA	0.922	5.2363	True	34	HIGH	LOW	23.0356
SIM-10650	FANCM	NULL_ARM	LumA	0.8379	5.3758	False	44	HIGH	LOW	40.5764
SIM-10651	RAD50	NULL_ARM	Basal	0.8163	3.1423	False	42	HIGH	LOW	45.5777
SIM-10652	NBN	NULL_ARM	Basal	0.8173	1.8585	False	45	HIGH	LOW	18.8438
SIM-10653	MRE11	NULL_ARM	HER2E	0.8014	2.4846	False	42	HIGH	LOW	21.8265
SIM-10654	RAD50	NULL_ARM	Basal	0.8555	2.5808	False	31	HIGH	LOW	69.7062
SIM-10655	ATR	NULL_ARM	LumB	0.8459	3.0305	False	30	HIGH	LOW	18.9806
SIM-10656	CHEK1	NULL_ARM	LumA	0.8839	4.6423	False	34	HIGH	LOW	29.9401
SIM-10657	CHEK1	NULL_ARM	Basal	0.831	4.8721	False	42	HIGH	LOW	40.2882
SIM-10658	CHEK1	NULL_ARM	LumA	0.7576	1.9281	False	46	HIGH	LOW	15.3378
SIM-10659	CHEK1	NULL_ARM	LumA	0.6971	5.1436	False	39	HIGH	LOW	23.1968
SIM-10660	RAD50	NULL_ARM	HER2E	0.9221	4.5209	False	25	HIGH	LOW	28.0543
SIM-10661	CHEK2	NULL_ARM	Basal	0.828	3.5897	True	44	HIGH	LOW	36.9532
SIM-10662	ATM	NULL_ARM	LumA	0.8149	4.3077	False	45	HIGH	LOW	33.853
SIM-10663	NBN	NULL_ARM	HER2E	0.7462	2.8813	True	39	HIGH	LOW	30.4547
SIM-10664	ATR	NULL_ARM	LumA	0.9485	1.8738	False	41	HIGH	LOW	23.1652
SIM-10665	ATR	NULL_ARM	LumB	0.885	5.0337	True	43	HIGH	LOW	35.3708
SIM-10666	RAD50	NULL_ARM	HER2E	0.8029	4.2741	True	38	HIGH	LOW	7.2578
SIM-10667	RAD50	NULL_ARM	Basal	0.8497	5.4817	False	45	HIGH	LOW	37.8008
SIM-10668	FANCM	NULL_ARM	LumB	0.6558	4.8431	True	33	HIGH	LOW	14.2095
SIM-10669	ATR	NULL_ARM	LumA	0.8151	4.3104	True	42	HIGH	LOW	47.7614
SIM-10670	NBN	NULL_ARM	Basal	0.7739	4.7691	False	48	HIGH	LOW	24.4868
SIM-10671	MRE11	NULL_ARM	LumA	0.8626	4.9776	True	50	HIGH	LOW	19.1265
SIM-10672	MRE11	NULL_ARM	LumA	0.7759	2.7876	False	31	HIGH	LOW	23.4777
SIM-10673	ATM	NULL_ARM	LumB	0.7982	3.4574	False	41	HIGH	MID	16.8868
SIM-10674	ATM	NULL_ARM	HER2E	0.6682	3.102	True	49	HIGH	MID	36.7174
SIM-10675	NBN	NULL_ARM	HER2E	0.9002	2.092	False	30	HIGH	MID	19.9725
SIM-10676	FANCM	NULL_ARM	LumB	0.7816	5.1649	False	35	HIGH	MID	29.1495
SIM-10677	NBN	NULL_ARM	LumA	0.768	4.5879	False	48	HIGH	MID	31.0638
SIM-10678	CHEK1	NULL_ARM	LumA	0.7404	3.9058	False	43	HIGH	MID	13.8494
SIM-10679	ATR	NULL_ARM	LumA	0.8419	3.2605	True	42	HIGH	MID	33.164
SIM-10680	FANCM	NULL_ARM	LumA	0.8758	2.0686	True	47	HIGH	MID	21.2946
SIM-10681	NBN	NULL_ARM	Basal	0.6791	4.6555	False	45	HIGH	MID	26.3988
SIM-10682	FANCM	NULL_ARM	HER2E	0.6872	3.9133	True	44	HIGH	MID	19.685
SIM-10683	CHEK1	NULL_ARM	Basal	0.7329	4.0838	False	33	HIGH	MID	58.0332
SIM-10684	RAD50	NULL_ARM	LumB	0.7532	4.6942	True	42	HIGH	MID	39.014
SIM-10685	FANCM	NULL_ARM	LumA	0.7246	3.7938	True	45	HIGH	MID	7.3956
SIM-10686	NBN	NULL_ARM	HER2E	0.929	4.3106	True	40	HIGH	MID	27.5115
SIM-10687	MRE11	NULL_ARM	Basal	0.9311	2.5217	True	42	HIGH	MID	44.6827
SIM-10688	FANCM	NULL_ARM	LumB	0.8423	4.1633	False	52	HIGH	MID	28.1786
SIM-10689	CHEK1	NULL_ARM	LumA	0.7693	5.364	True	34	HIGH	MID	37.1724
SIM-10690	FANCM	NULL_ARM	LumB	0.8315	3.3653	False	42	HIGH	MID	37.2175
SIM-10691	CHEK2	NULL_ARM	Basal	0.9033	3.0113	False	40	HIGH	MID	45.8654
SIM-10692	MRE11	NULL_ARM	LumA	0.753	2.6604	False	47	HIGH	MID	25.2947
SIM-10693	MRE11	NULL_ARM	LumB	0.7299	2.6983	False	35	HIGH	MID	10.8099
SIM-10694	CHEK1	NULL_ARM	Basal	0.9029	2.517	False	36	HIGH	MID	33.4668
SIM-10695	CHEK1	NULL_ARM	LumA	0.82	4.1072	False	44	HIGH	MID	33.8753
SIM-10696	CHEK1	NULL_ARM	HER2E	0.8513	4.6554	True	35	HIGH	MID	10.5844
SIM-10697	ATM	NULL_ARM	LumB	0.7839	4.8123	False	54	HIGH	MID	28.4306
SIM-10698	ATR	NULL_ARM	LumA	0.8839	3.9176	False	42	HIGH	MID	23.6252
SIM-10699	MRE11	NULL_ARM	LumA	0.9096	1.834	True	24	HIGH	MID	8.866
SIM-10700	ATM	NULL_ARM	LumA	0.8118	3.0334	True	38	HIGH	MID	-7.3395
SIM-10701	CHEK1	NULL_ARM	LumB	0.6805	3.2401	True	47	HIGH	MID	23.588
SIM-10702	ATR	NULL_ARM	HER2E	0.8856	5.2443	True	37	HIGH	MID	18.7311
SIM-10703	NBN	NULL_ARM	LumA	0.6715	1.7384	False	39	HIGH	MID	21.1049
SIM-10704	ATM	NULL_ARM	LumB	0.7446	4.6657	False	42	HIGH	MID	33.0078
SIM-10705	FANCM	NULL_ARM	Basal	0.7517	5.2092	True	29	HIGH	MID	40.2154
SIM-10706	FANCM	NULL_ARM	Basal	0.8126	4.2273	False	40	HIGH	MID	31.7571
SIM-10707	ATR	NULL_ARM	LumA	0.6545	1.8785	False	48	HIGH	MID	25.4332
SIM-10708	NBN	NULL_ARM	LumB	0.7042	2.8482	True	33	HIGH	MID	24.9751
SIM-10709	ATM	NULL_ARM	LumB	0.6978	1.5361	False	39	HIGH	MID	19.0053
SIM-10710	MRE11	NULL_ARM	LumA	0.8234	5.0929	False	42	HIGH	MID	4.2196
SIM-10711	CHEK2	NULL_ARM	LumA	0.9449	1.5426	False	51	HIGH	MID	31.6778
SIM-10712	ATM	NULL_ARM	LumA	0.8465	2.8284	True	29	HIGH	MID	37.4544
SIM-10713	FANCM	NULL_ARM	LumB	0.6507	3.7921	True	42	HIGH	MID	27.6296
SIM-10714	MRE11	NULL_ARM	LumA	0.9358	3.8581	False	47	HIGH	MID	15.0751
SIM-10715	NBN	NULL_ARM	LumA	0.8743	3.5189	False	35	HIGH	MID	38.4965
SIM-10716	MRE11	NULL_ARM	LumA	0.739	3.87	True	48	HIGH	MID	26.3587
SIM-10717	ATM	NULL_ARM	LumB	0.6503	4.5305	False	46	HIGH	MID	36.0975
SIM-10718	CHEK1	NULL_ARM	Basal	0.8864	3.5652	True	49	HIGH	MID	50.7298
SIM-10719	FANCM	NULL_ARM	LumA	0.7498	2.7093	True	40	HIGH	MID	38.6826
SIM-10720	FANCM	NULL_ARM	Basal	0.8109	2.91	False	55	HIGH	MID	37.7873
SIM-10721	CHEK1	NULL_ARM	LumA	0.6891	2.5609	False	40	HIGH	MID	45.1503
SIM-10722	CHEK2	NULL_ARM	LumA	0.6546	3.4357	True	47	HIGH	MID	19.8589
SIM-10723	CHEK1	NULL_ARM	Basal	0.8133	2.3825	False	46	HIGH	MID	47.9862
SIM-10724	FANCM	NULL_ARM	Basal	0.8477	4.8774	True	41	HIGH	MID	20.403
SIM-10725	FANCM	NULL_ARM	LumA	0.7259	5.4487	False	45	HIGH	MID	20.6549
SIM-10726	CHEK1	NULL_ARM	Basal	0.711	1.6222	False	53	HIGH	MID	36.268
SIM-10727	ATM	NULL_ARM	LumA	0.7386	4.0941	True	46	HIGH	MID	31.8556
SIM-10728	FANCM	NULL_ARM	Basal	0.7097	4.5704	False	37	HIGH	MID	38.924
SIM-10729	FANCM	NULL_ARM	LumB	0.8024	4.3979	False	43	HIGH	MID	25.3267
SIM-10730	RAD50	NULL_ARM	LumB	0.7887	5.0795	False	52	HIGH	MID	31.768
SIM-10731	MRE11	NULL_ARM	LumA	0.6794	2.4172	False	39	HIGH	MID	17.1213
SIM-10732	ATR	NULL_ARM	LumA	0.7398	4.2705	False	45	HIGH	MID	12.6264
SIM-10733	MRE11	NULL_ARM	LumA	0.8134	5.0929	False	48	HIGH	MID	43.5282
SIM-10734	CHEK1	NULL_ARM	LumA	0.7526	2.5179	False	40	HIGH	MID	-2.3716
SIM-10735	FANCM	NULL_ARM	LumA	0.6755	4.4163	False	50	HIGH	MID	4.1646
SIM-10736	FANCM	NULL_ARM	LumA	0.7206	2.3588	True	41	HIGH	MID	12.7995
SIM-10737	ATR	NULL_ARM	LumA	0.838	2.3769	False	49	HIGH	MID	9.9365
SIM-10738	ATR	NULL_ARM	LumB	0.6926	2.4865	False	54	HIGH	MID	41.0887
SIM-10739	ATM	NULL_ARM	Basal	0.8628	2.2441	False	41	HIGH	MID	29.4105
SIM-10740	NBN	NULL_ARM	HER2E	0.8014	2.8139	True	37	HIGH	MID	24.23
SIM-10741	MRE11	NULL_ARM	LumA	0.8559	5.1765	False	53	HIGH	MID	20.8668
SIM-10742	CHEK1	NULL_ARM	Basal	0.909	3.1538	False	35	HIGH	MID	20.3504
SIM-10743	RAD50	NULL_ARM	LumB	0.7176	2.2402	False	39	HIGH	MID	37.4121
SIM-10744	MRE11	NULL_ARM	LumB	0.7346	2.5841	False	33	HIGH	MID	24.3906
SIM-10745	NBN	NULL_ARM	LumA	0.6567	4.388	False	43	HIGH	MID	20.2165
SIM-10746	CHEK2	NULL_ARM	Basal	0.8403	1.6183	False	41	HIGH	MID	38.1714
SIM-10747	CHEK1	NULL_ARM	HER2E	0.8649	3.4279	False	35	HIGH	MID	20.6314
SIM-10748	CHEK2	NULL_ARM	Basal	0.9251	5.2393	True	29	HIGH	MID	56.6059
SIM-10749	ATR	NULL_ARM	LumB	0.7598	2.9506	False	37	HIGH	MID	10.7834
SIM-10750	CHEK1	NULL_ARM	HER2E	0.9205	4.7803	False	49	HIGH	MID	46.9699
SIM-10751	RAD50	NULL_ARM	LumA	0.7241	3.6769	False	44	HIGH	MID	14.2608
SIM-10752	RAD50	NULL_ARM	LumA	0.8148	4.9475	False	46	HIGH	MID	25.1312
SIM-10753	CHEK2	NULL_ARM	LumA	0.7093	4.3356	False	39	HIGH	MID	19.3862
SIM-10754	MRE11	NULL_ARM	LumA	0.6962	3.1826	False	45	HIGH	MID	24.0177
SIM-10755	CHEK2	NULL_ARM	LumA	0.8878	3.1187	True	45	HIGH	MID	35.7914
SIM-10756	FANCM	NULL_ARM	LumA	0.6887	2.5507	False	57	HIGH	MID	26.8519
SIM-10757	MRE11	NULL_ARM	LumA	0.6547	2.2148	False	38	HIGH	MID	8.6105
SIM-10758	CHEK1	NULL_ARM	LumA	0.8798	3.7337	True	44	HIGH	MID	20.6788
SIM-10759	NBN	NULL_ARM	LumA	0.6963	2.6196	False	30	HIGH	MID	27.577
SIM-10760	MRE11	NULL_ARM	LumA	0.7932	4.4664	False	48	HIGH	MID	31.3729
SIM-10761	CHEK2	NULL_ARM	HER2E	0.7027	4.0194	False	34	HIGH	MID	31.0841
SIM-10762	ATR	NULL_ARM	Basal	0.8813	2.8635	False	44	HIGH	MID	32.4587
SIM-10763	CHEK2	NULL_ARM	LumB	0.6857	3.0737	False	17	HIGH	MID	33.0034
SIM-10764	ATM	NULL_ARM	LumB	0.9178	5.2612	False	29	HIGH	MID	22.386
SIM-10765	RAD50	NULL_ARM	LumA	0.85	4.731	True	51	HIGH	MID	37.2896
SIM-10766	ATR	NULL_ARM	LumB	0.946	3.3081	False	38	HIGH	MID	16.8625
SIM-10767	FANCM	NULL_ARM	HER2E	0.884	5.3606	False	30	HIGH	MID	9.0269
SIM-10768	MRE11	NULL_ARM	LumA	0.8764	5.0922	False	48	HIGH	MID	18.4345
SIM-10769	CHEK1	NULL_ARM	LumA	0.9343	3.47	False	46	HIGH	MID	5.5588
SIM-10770	RAD50	NULL_ARM	HER2E	0.6818	3.2252	True	31	HIGH	MID	21.262
SIM-10771	FANCM	NULL_ARM	Basal	0.801	3.9464	True	33	HIGH	MID	33.5851
SIM-10772	FANCM	NULL_ARM	LumB	0.6612	4.8858	True	44	HIGH	MID	38.5375
SIM-10773	ATM	NULL_ARM	LumB	0.6883	1.9662	False	49	HIGH	MID	15.9751
SIM-10774	CHEK2	NULL_ARM	LumA	0.8654	2.2541	False	36	HIGH	MID	43.7721
SIM-10775	ATR	NULL_ARM	Basal	0.8723	2.2454	True	21	HIGH	MID	25.38
SIM-10776	ATM	NULL_ARM	LumB	0.8368	2.5811	False	48	HIGH	MID	30.2586
SIM-10777	ATM	NULL_ARM	Basal	0.8849	3.8576	False	56	HIGH	MID	42.5666
SIM-10778	CHEK1	NULL_ARM	LumA	0.9344	2.6292	False	34	HIGH	MID	-4.904
SIM-10779	ATM	NULL_ARM	LumB	0.9238	3.2825	True	37	HIGH	MID	26.0374
SIM-10780	CHEK1	NULL_ARM	Basal	0.8135	2.4022	False	52	HIGH	MID	51.8846
SIM-10781	RAD50	NULL_ARM	LumA	0.7713	4.3377	True	40	HIGH	MID	29.2603
SIM-10782	RAD50	NULL_ARM	LumA	0.8032	2.3546	False	41	HIGH	MID	12.7091
SIM-10783	RAD50	NULL_ARM	LumB	0.8908	3.6734	False	41	HIGH	MID	29.2305
SIM-10784	CHEK1	NULL_ARM	LumB	0.7807	2.863	False	45	HIGH	MID	21.7182
SIM-10785	CHEK1	NULL_ARM	LumB	0.8577	1.9811	False	48	HIGH	MID	29.5746
SIM-10786	NBN	NULL_ARM	LumB	0.9453	4.7422	False	30	HIGH	MID	35.1139
SIM-10787	RAD50	NULL_ARM	HER2E	0.7649	5.0008	True	51	HIGH	MID	21.833
SIM-10788	FANCM	NULL_ARM	Basal	0.7933	1.8594	False	39	HIGH	MID	47.0395
SIM-10789	ATM	NULL_ARM	Basal	0.8355	4.2486	False	38	HIGH	MID	28.6137
SIM-10790	ATM	NULL_ARM	Basal	0.7555	2.2069	False	29	HIGH	MID	45.7519
SIM-10791	NBN	NULL_ARM	HER2E	0.6863	2.8347	False	40	HIGH	MID	36.9058
SIM-10792	FANCM	NULL_ARM	Basal	0.9379	1.9458	False	54	HIGH	MID	48.491
SIM-10793	FANCM	NULL_ARM	LumB	0.8228	1.8423	False	29	HIGH	MID	42.4972
SIM-10794	ATR	NULL_ARM	LumA	0.7438	3.9895	True	48	HIGH	MID	27.6672
SIM-10795	MRE11	NULL_ARM	Basal	0.7157	5.1241	False	44	HIGH	MID	46.777
SIM-10796	ATM	NULL_ARM	Basal	0.9374	3.0654	True	50	HIGH	MID	27.1688
SIM-10797	RAD50	NULL_ARM	LumA	0.7762	2.269	False	41	HIGH	MID	34.2988
SIM-10798	ATR	NULL_ARM	LumA	0.6825	2.0652	True	39	HIGH	MID	43.8925
SIM-10799	ATM	NULL_ARM	Basal	0.8828	2.6106	False	41	HIGH	MID	63.3833
SIM-10800	RAD50	NULL_ARM	LumA	0.8872	2.655	False	39	HIGH	MID	34.8895
SIM-10801	NBN	NULL_ARM	LumA	0.9331	2.6709	False	39	HIGH	MID	14.4995
SIM-10802	FANCM	NULL_ARM	LumB	0.8043	4.3913	True	42	HIGH	MID	39.7773
SIM-10803	FANCM	NULL_ARM	LumA	0.875	2.4264	False	39	HIGH	MID	9.1764
SIM-10804	CHEK2	NULL_ARM	Basal	0.8078	5.0079	True	42	HIGH	MID	62.0308
SIM-10805	RAD50	NULL_ARM	LumB	0.9446	2.4231	False	41	HIGH	MID	46.548
SIM-10806	MRE11	NULL_ARM	LumA	0.9347	1.9239	False	36	HIGH	MID	12.8738
SIM-10807	NBN	NULL_ARM	HER2E	0.7145	1.6668	False	47	HIGH	MID	15.1618
SIM-10808	FANCM	NULL_ARM	LumB	0.7472	2.911	True	45	HIGH	MID	16.8683
SIM-10809	ATR	NULL_ARM	Basal	0.9382	3.8135	True	59	HIGH	MID	53.2349
SIM-10810	CHEK1	NULL_ARM	HER2E	0.7203	4.9377	False	38	HIGH	MID	13.3733
SIM-10811	MRE11	NULL_ARM	LumB	0.8706	4.5243	True	42	HIGH	MID	13.4525
SIM-10812	MRE11	NULL_ARM	Basal	0.8222	4.8434	False	34	HIGH	MID	25.2397
SIM-10813	RAD50	NULL_ARM	Basal	0.842	2.2397	False	40	HIGH	MID	26.6978
SIM-10814	FANCM	NULL_ARM	LumA	0.6769	4.7868	False	47	HIGH	MID	41.8119
SIM-10815	NBN	NULL_ARM	LumB	0.7171	4.3836	False	37	HIGH	MID	0.6398
SIM-10816	RAD50	NULL_ARM	LumA	0.8116	3.2955	True	41	HIGH	MID	38.2318
SIM-10817	CHEK2	NULL_ARM	LumB	0.8717	3.7465	False	39	HIGH	MID	15.49
SIM-10818	CHEK2	NULL_ARM	Basal	0.6781	3.4633	False	44	HIGH	MID	76.9914
SIM-10819	ATM	NULL_ARM	LumA	0.8522	3.4183	False	58	HIGH	MID	35.541
SIM-10820	FANCM	NULL_ARM	LumA	0.6611	2.3779	False	46	HIGH	MID	-2.0102
SIM-10821	CHEK1	NULL_ARM	LumB	0.9402	4.3812	False	26	HIGH	MID	29.0825
SIM-10822	CHEK2	NULL_ARM	LumA	0.7586	3.4277	False	36	HIGH	MID	40.7999
SIM-10823	ATM	NULL_ARM	LumB	0.6712	3.4352	False	42	HIGH	MID	17.7498
SIM-10824	ATM	NULL_ARM	LumA	0.861	3.6211	True	41	HIGH	MID	16.3402
SIM-10825	CHEK1	NULL_ARM	LumB	0.9238	1.9979	False	54	HIGH	MID	32.6665
SIM-10826	RAD50	NULL_ARM	LumA	0.7504	3.7932	False	40	HIGH	MID	13.8785
SIM-10827	MRE11	NULL_ARM	LumA	0.7664	3.4268	False	54	HIGH	MID	28.5365
SIM-10828	CHEK1	NULL_ARM	Basal	0.8394	3.9764	False	37	HIGH	MID	39.6916
SIM-10829	ATM	NULL_ARM	LumB	0.7412	1.6209	True	35	HIGH	MID	23.9529
SIM-10830	ATR	NULL_ARM	LumA	0.7667	1.9478	True	31	HIGH	MID	51.3422
SIM-10831	ATR	NULL_ARM	LumA	0.8698	5.0012	False	35	HIGH	MID	26.1986
SIM-10832	FANCM	NULL_ARM	Normal-like	0.8278	1.9816	False	34	HIGH	MID	27.5041
SIM-10833	FANCM	NULL_ARM	LumA	0.9114	2.7174	True	43	HIGH	MID	43.7858
SIM-10834	ATR	NULL_ARM	LumA	0.78	2.0661	False	56	HIGH	MID	31.3705
SIM-10835	CHEK1	NULL_ARM	LumA	0.9433	3.9543	False	36	HIGH	MID	17.2669
SIM-10836	RAD50	NULL_ARM	LumA	0.7424	4.7544	False	37	HIGH	MID	9.1087
SIM-10837	RAD50	NULL_ARM	Basal	0.8364	3.2448	False	38	HIGH	MID	35.7774
SIM-10838	CHEK2	NULL_ARM	LumA	0.9419	4.7579	False	33	HIGH	MID	32.0973
SIM-10839	NBN	NULL_ARM	HER2E	0.8082	2.7808	True	58	HIGH	MID	10.1842
SIM-10840	ATR	NULL_ARM	LumB	0.6645	2.0277	False	47	HIGH	MID	27.6641
SIM-10841	CHEK1	NULL_ARM	LumA	0.7919	4.6794	False	37	HIGH	MID	26.0097
SIM-10842	NBN	NULL_ARM	LumB	0.7867	3.0612	False	48	HIGH	MID	25.1832
SIM-10843	ATM	NULL_ARM	LumA	0.7461	2.9185	False	48	HIGH	MID	34.9847
SIM-10844	RAD50	NULL_ARM	HER2E	0.8858	1.5797	False	45	HIGH	MID	16.756
SIM-10845	RAD50	NULL_ARM	LumA	0.7182	5.3089	False	52	HIGH	MID	36.6524
SIM-10846	CHEK1	NULL_ARM	LumA	0.8228	4.9088	False	49	HIGH	MID	17.4512
SIM-10847	ATM	NULL_ARM	LumA	0.8111	2.1046	True	40	HIGH	MID	11.4949
SIM-10848	CHEK2	NULL_ARM	LumA	0.8567	4.4714	True	43	HIGH	MID	16.2963
SIM-10849	ATR	NULL_ARM	LumB	0.9256	3.2027	False	46	HIGH	MID	32.6868
SIM-10850	MRE11	NULL_ARM	LumB	0.8483	3.5305	False	48	HIGH	MID	61.3976
SIM-10851	CHEK2	NULL_ARM	LumA	0.9491	2.001	False	35	HIGH	MID	34.9775
SIM-10852	CHEK1	NULL_ARM	HER2E	0.7579	3.584	True	45	HIGH	MID	18.7025
SIM-10853	CHEK1	NULL_ARM	LumA	0.7727	3.3608	False	40	HIGH	MID	40.7859
SIM-10854	CHEK2	NULL_ARM	Basal	0.7421	4.2624	False	45	HIGH	MID	46.469
SIM-10855	CHEK1	NULL_ARM	LumB	0.6896	4.0845	False	46	HIGH	MID	51.2283
