Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SIM-05777	62	0.737	57.363	92.521%	7.601	67.715%	0.74017	0.577
SIM-05778	50	0.618	55.58	111.16%	7.567	80.664%	1.09587	0.402
SIM-05779	63	0.721	59.806	94.93%	7.951	69.468%	0.75194	0.551
SIM-05780	43	0.76	38.696	89.991%	5.322	65.019%	0.79963	0.638
SIM-05781	49	0.719	52.18	106.49%	6.509	70.6%	0.9109	0.574
SIM-05782	66	0.769	52.623	79.732%	7.416	64.548%	0.61343	0.622
SIM-05783	65	0.643	66.104	101.698%	8.804	77.515%	0.94755	0.374
SIM-05784	54	0.732	47.306	87.604%	6.305	68.793%	0.75352	0.539
SIM-05785	53	0.767	45.874	86.555%	5.986	64.177%	0.71311	0.617
SIM-05786	102	0.841	66.505	65.201%	8.405	54.712%	0.43425	0.687
SIM-05787	82	0.775	64.797	79.021%	9.062	63.76%	0.63481	0.631
SIM-05788	71	0.769	61.561	86.706%	8.218	65.587%	0.67496	0.637
SIM-05789	71	0.765	57.991	81.677%	8.225	66.495%	0.73378	0.629
SIM-05790	49	0.764	46.16	94.204%	5.806	64.511%	0.77881	0.631
SIM-05791	31	0.674	36.925	119.113%	4.858	74.084%	1.02718	0.544
SIM-05792	41	0.822	36.82	89.805%	5.215	57.242%	0.76763	0.768
SIM-05793	68	0.708	66.033	97.107%	9.334	72.886%	0.91845	0.566
SIM-05794	46	0.7	45.134	98.117%	6.104	71.936%	0.81693	0.526
SIM-05795	49	0.676	52.773	107.7%	7.266	73.775%	0.94166	0.521
SIM-05796	75	0.743	62.461	83.281%	8.757	66.966%	0.62027	0.564
SIM-05797	63	0.761	55.697	88.408%	7.082	64.921%	0.70293	0.596
SIM-05798	34	0.655	39.758	116.935%	5.291	78.012%	1.20885	0.505
SIM-05799	39	0.656	43.587	111.762%	6.295	76.906%	1.10525	0.519
SIM-05800	52	0.78	49.074	94.373%	6.309	63.09%	0.80383	0.678
SIM-05801	55	0.605	62.922	114.404%	8.67	81.56%	1.0785	0.396
SIM-05802	35	0.683	35.78	102.229%	4.936	73.582%	0.92601	0.515
SIM-05803	88	0.816	69.054	78.47%	9.663	58.164%	0.60055	0.73
SIM-05804	70	0.81	54.94	78.486%	7.187	58.682%	0.61403	0.691
SIM-05805	67	0.768	56.4	84.179%	7.392	64.097%	0.66237	0.605
SIM-05806	67	0.74	58.592	87.451%	7.741	68.156%	0.763	0.558
SIM-05807	66	0.745	55.374	83.9%	7.686	66.898%	0.73109	0.57
SIM-05808	58	0.67	58.854	101.472%	8.277	74.936%	0.93271	0.491
SIM-05809	33	0.681	37.993	115.13%	4.912	73.224%	1.0517	0.532
SIM-05810	55	0.763	48.639	88.435%	6.817	64.704%	0.69554	0.647
SIM-05811	66	0.741	53.481	81.032%	7.47	67.63%	0.70069	0.541
SIM-05812	56	0.712	58.212	103.95%	8.023	70.366%	0.89382	0.587
SIM-05813	41	0.682	42.32	103.22%	5.908	74.434%	0.98958	0.528
SIM-05814	55	0.817	48.138	87.524%	6.247	57.754%	0.67402	0.739
SIM-05815	35	0.668	42.252	120.72%	5.912	74.484%	1.10558	0.554
SIM-05816	55	0.637	55.728	101.324%	7.951	77.594%	0.86314	0.408
SIM-05817	49	0.688	52.129	106.386%	6.864	74.451%	1.03781	0.528
SIM-05818	55	0.8	47.651	86.638%	6.606	60.055%	0.74246	0.716
SIM-05819	69	0.779	56.142	81.365%	7.246	62.831%	0.60215	0.614
SIM-05820	69	0.783	60.409	87.549%	8.032	62.529%	0.71444	0.672
SIM-05821	65	0.682	62.87	96.723%	8.924	73.108%	0.74634	0.492
SIM-05822	23	0.688	27.045	117.587%	4.04	72.561%	1.17351	0.6
SIM-05823	39	0.626	45.604	116.933%	5.677	81.1%	1.09193	0.4
SIM-05824	24	0.704	28.626	119.275%	4.159	71.326%	1.12966	0.627
SIM-05825	48	0.691	48.262	100.546%	5.831	72.888%	0.88042	0.431
SIM-05826	41	0.764	38.598	94.141%	5.432	64.466%	0.77406	0.67
SIM-05827	57	0.803	47.872	83.986%	6.165	59.599%	0.68199	0.693
SIM-05828	72	0.786	57.857	80.357%	7.525	62.708%	0.68075	0.636
SIM-05829	72	0.801	51.27	71.208%	7.207	60.058%	0.53518	0.654
SIM-05830	65	0.848	47.112	72.48%	6.383	53.377%	0.56362	0.773
SIM-05831	43	0.755	43.417	100.97%	5.745	66.338%	0.94526	0.656
SIM-05832	45	0.75	40.648	90.329%	5.588	66.317%	0.89182	0.618
SIM-05833	63	0.816	52.992	84.114%	7.523	57.869%	0.67244	0.746
SIM-05834	79	0.767	62.732	79.408%	8.51	67.917%	0.68821	0.598
SIM-05835	47	0.598	53.385	113.585%	7.136	80.286%	1.07838	0.314
SIM-05836	35	0.765	38.117	108.906%	5.726	64.423%	1.22798	0.711
SIM-05837	56	0.725	51.52	92.0%	6.885	69.549%	0.84814	0.551
SIM-05838	62	0.754	56.143	90.553%	7.801	66.893%	0.7839	0.635
SIM-05839	53	0.81	43.815	82.67%	6.074	58.72%	0.65501	0.725
SIM-05840	67	0.814	62.105	92.694%	7.777	58.128%	0.71805	0.737
SIM-05841	50	0.695	49.54	99.08%	6.432	71.912%	0.83844	0.483
SIM-05842	65	0.763	57.549	88.537%	8.165	64.753%	0.76156	0.65
SIM-05843	26	0.629	31.892	122.662%	4.397	77.729%	1.12752	0.475
SIM-05844	76	0.81	60.14	79.132%	7.781	58.651%	0.57651	0.691
SIM-05845	72	0.782	63.424	88.089%	8.286	62.816%	0.73311	0.665
SIM-05846	50	0.699	48.12	96.24%	5.98	72.518%	0.80064	0.449
SIM-05847	60	0.763	53.207	88.678%	6.692	64.998%	0.7258	0.602
SIM-05848	58	0.787	45.577	78.581%	6.37	61.871%	0.64928	0.658
SIM-05849	63	0.617	69.308	110.013%	9.768	78.97%	0.96456	0.398
SIM-05850	39	0.779	37.08	95.077%	4.924	63.045%	0.8376	0.688
SIM-05851	52	0.751	45.789	88.056%	5.516	66.891%	0.73003	0.53
SIM-05852	47	0.693	50.457	107.355%	6.951	72.079%	0.88944	0.557
SIM-05853	59	0.72	57.303	97.124%	7.7	69.429%	0.87033	0.565
SIM-05854	34	0.655	38.697	113.815%	5.869	75.768%	1.03245	0.536
SIM-05855	53	0.743	50.501	95.285%	6.678	67.116%	0.86401	0.605
SIM-05856	54	0.767	49.311	91.317%	6.678	64.259%	0.71909	0.655
SIM-05857	59	0.728	52.904	89.668%	6.992	68.894%	0.69526	0.531
SIM-05858	49	0.725	42.024	85.763%	6.166	69.373%	0.79689	0.563
SIM-05859	70	0.729	64.252	91.789%	8.689	69.126%	0.70199	0.566
SIM-05860	75	0.739	66.621	88.828%	8.576	68.444%	0.73039	0.548
SIM-05861	45	0.753	46.467	103.26%	6.257	66.324%	0.96244	0.66
SIM-05862	46	0.64	51.626	112.23%	6.636	78.206%	1.03882	0.422
SIM-05863	47	0.737	47.504	101.072%	6.308	68.42%	0.91186	0.619
SIM-05864	38	0.829	31.455	82.776%	4.617	55.989%	0.87398	0.774
SIM-05865	57	0.698	57.574	101.007%	7.624	71.721%	0.8213	0.521
SIM-05866	69	0.769	57.893	83.903%	7.625	64.214%	0.6847	0.612
SIM-05867	79	0.81	59.486	75.299%	7.691	58.815%	0.53744	0.671
SIM-05868	57	0.736	50.132	87.951%	6.559	68.757%	0.7825	0.543
SIM-05869	77	0.768	59.859	77.739%	7.826	65.444%	0.64751	0.559
SIM-05870	39	0.692	42.353	108.597%	5.913	72.239%	0.93532	0.563
SIM-05871	64	0.755	57.164	89.319%	8.085	65.578%	0.78748	0.634
SIM-05872	48	0.668	49.872	103.9%	6.485	74.388%	0.86615	0.438
SIM-05873	83	0.765	65.282	78.653%	8.719	64.453%	0.60135	0.563
SIM-05874	59	0.751	52.98	89.797%	6.732	66.332%	0.75197	0.576
SIM-05875	60	0.747	53.293	88.822%	6.951	66.886%	0.79387	0.576
SIM-05876	64	0.726	61.041	95.377%	7.791	68.863%	0.72725	0.54
SIM-05877	54	0.826	40.136	74.326%	5.064	56.617%	0.59913	0.702
SIM-05878	59	0.752	49.787	84.385%	6.878	66.492%	0.69237	0.593
SIM-05879	73	0.798	57.754	79.115%	7.472	60.408%	0.58045	0.659
SIM-05880	27	0.664	28.933	107.159%	4.211	75.632%	1.11214	0.52
SIM-05881	72	0.788	62.759	87.165%	8.153	61.808%	0.7343	0.674
SIM-05882	101	0.801	72.637	71.918%	10.395	59.916%	0.56836	0.667
SIM-05883	47	0.668	47.644	101.37%	6.295	74.708%	0.87901	0.438
SIM-05884	68	0.766	59.718	87.821%	7.874	64.724%	0.76017	0.627
SIM-05885	82	0.749	65.983	80.467%	9.115	66.478%	0.58988	0.552
SIM-05886	72	0.778	56.589	78.596%	7.165	62.841%	0.57432	0.572
SIM-05887	90	0.788	68.87	76.522%	8.931	61.63%	0.55205	0.604
SIM-05888	85	0.765	68.667	80.785%	9.143	66.156%	0.64933	0.592
SIM-05889	63	0.659	60.958	96.759%	8.003	75.286%	0.76855	0.335
SIM-05890	40	0.737	40.009	100.022%	5.079	67.871%	0.90018	0.594
SIM-05891	106	0.797	73.416	69.26%	10.108	61.065%	0.46868	0.616
SIM-05892	66	0.736	59.545	90.22%	7.417	67.708%	0.6767	0.515
SIM-05893	67	0.761	58.11	86.731%	7.367	64.863%	0.69136	0.583
SIM-05894	51	0.693	52.325	102.598%	7.508	72.583%	0.93119	0.558
SIM-05895	76	0.759	63.937	84.128%	8.562	66.454%	0.66138	0.6
SIM-05896	55	0.728	54.317	98.758%	8.204	68.605%	0.84473	0.631
SIM-05897	49	0.674	51.203	104.496%	7.699	74.429%	0.97765	0.543
SIM-05898	66	0.809	51.07	77.379%	6.867	58.884%	0.59057	0.696
SIM-05899	44	0.665	47.527	108.016%	6.168	75.923%	1.02008	0.472
SIM-05900	60	0.692	60.788	101.313%	7.965	72.71%	0.8494	0.503
SIM-05901	70	0.781	58.794	83.991%	7.991	63.573%	0.67384	0.662
SIM-05902	70	0.715	62.345	89.064%	8.391	69.925%	0.68799	0.493
SIM-05903	57	0.664	59.86	105.018%	9.058	87.567%	1.35096	0.534
SIM-05904	69	0.761	59.03	85.551%	8.232	65.284%	0.64007	0.633
SIM-05905	75	0.824	52.131	69.508%	7.007	56.648%	0.55627	0.693
SIM-05906	69	0.675	69.255	100.37%	8.841	73.932%	0.8787	0.416
SIM-05907	73	0.786	67.969	93.108%	8.562	62.279%	0.72852	0.681
SIM-05908	81	0.791	60.859	75.135%	8.007	61.96%	0.52861	0.619
SIM-05909	42	0.769	38.935	92.702%	5.442	64.135%	0.8578	0.674
SIM-05910	57	0.803	47.007	82.468%	6.284	59.645%	0.64811	0.699
SIM-05911	60	0.733	54.221	90.368%	7.136	68.039%	0.70243	0.549
SIM-05912	70	0.77	60.107	85.867%	8.075	63.838%	0.65356	0.636
SIM-05913	35	0.783	37.216	106.331%	4.838	62.985%	0.86996	0.72
SIM-05914	81	0.789	63.965	78.969%	8.665	61.425%	0.61536	0.653
SIM-05915	49	0.663	52.697	107.545%	7.317	75.071%	0.9546	0.492
SIM-05916	57	0.717	54.865	96.254%	7.612	71.608%	0.92601	0.575
SIM-05917	57	0.782	51.488	90.33%	6.447	62.326%	0.722	0.659
SIM-05918	54	0.633	57.728	106.904%	8.102	77.962%	0.96629	0.423
SIM-05919	59	0.669	58.192	98.631%	7.992	74.526%	0.85418	0.445
SIM-05920	66	0.744	60.816	92.145%	8.048	68.018%	0.79473	0.598
SIM-05921	78	0.808	59.808	76.677%	7.27	58.967%	0.55222	0.639
SIM-05922	60	0.685	55.154	91.923%	7.384	73.84%	0.71863	0.428
SIM-05923	39	0.637	43.342	111.133%	6.015	78.309%	1.11015	0.458
SIM-05924	70	0.756	62.56	89.371%	7.736	65.853%	0.71024	0.572
SIM-05925	68	0.696	61.034	89.756%	8.25	71.807%	0.72305	0.434
SIM-05926	52	0.685	53.317	102.533%	7.506	72.905%	0.86122	0.526
SIM-05927	66	0.751	54.864	83.127%	7.667	69.414%	0.7977	0.595
SIM-05928	15	0.537	21.433	142.887%	3.686	84.563%	1.60915	0.44
SIM-05929	53	0.699	52.636	99.313%	6.748	71.529%	0.8268	0.49
SIM-05930	66	0.791	54.964	83.279%	6.572	62.662%	0.66173	0.628
SIM-05931	54	0.708	50.597	93.698%	6.913	72.073%	0.84386	0.531
SIM-05932	64	0.808	52.555	82.117%	6.368	60.716%	0.64924	0.678
SIM-05933	71	0.78	54.676	77.008%	7.398	62.749%	0.64609	0.613
SIM-05934	63	0.758	56.338	89.425%	7.417	65.815%	0.78669	0.615
SIM-05935	63	0.697	61.635	97.833%	8.239	71.984%	0.75604	0.505
SIM-05936	56	0.733	56.791	101.412%	7.043	68.408%	0.82587	0.582
SIM-05937	47	0.625	56.402	120.004%	8.164	78.197%	1.08721	0.483
SIM-05938	73	0.795	58.445	80.062%	8.221	60.771%	0.68233	0.687
SIM-05939	57	0.623	60.939	106.911%	8.536	78.915%	0.92355	0.397
SIM-05940	72	0.79	56.453	78.407%	7.716	62.177%	0.68064	0.66
SIM-05941	57	0.712	55.201	96.844%	7.489	71.082%	0.86869	0.552
SIM-05942	67	0.791	58.019	86.596%	7.472	61.213%	0.68788	0.674
SIM-05943	59	0.84	47.124	79.871%	6.686	54.41%	0.69613	0.783
SIM-05944	68	0.795	53.765	79.066%	7.721	61.817%	0.90463	0.693
SIM-05945	54	0.813	46.486	86.085%	6.225	58.821%	0.79194	0.735
SIM-05946	84	0.735	74.287	88.437%	9.991	68.618%	0.68531	0.56
SIM-05947	35	0.738	38.652	110.434%	5.269	67.463%	1.09136	0.652
SIM-05948	71	0.72	61.169	86.154%	8.757	70.338%	0.76077	0.54
SIM-05949	70	0.762	58.695	83.85%	7.629	64.942%	0.62819	0.585
SIM-05950	59	0.637	60.6	102.712%	8.273	77.146%	0.90066	0.365
SIM-05951	52	0.713	50.715	97.529%	6.732	70.186%	0.806	0.54
SIM-05952	59	0.752	53.192	90.156%	6.92	66.898%	0.73412	0.599
SIM-05953	62	0.756	51.766	83.494%	6.351	65.506%	0.60851	0.503
SIM-05954	70	0.733	67.66	96.657%	8.957	69.105%	0.80088	0.593
SIM-05955	32	0.604	38.002	118.756%	5.095	80.559%	1.2221	0.392
SIM-05956	74	0.771	62.591	84.582%	8.208	63.706%	0.61857	0.618
SIM-05957	60	0.774	50.153	83.588%	6.751	63.791%	0.69801	0.638
SIM-05958	68	0.797	50.865	74.801%	6.729	60.428%	0.59231	0.635
SIM-05959	54	0.788	45.153	83.617%	5.972	61.596%	0.67971	0.663
SIM-05960	59	0.781	45.742	77.529%	5.923	62.784%	0.66629	0.592
SIM-05961	92	0.798	73.03	79.38%	9.183	60.551%	0.56646	0.644
SIM-05962	51	0.76	48.631	95.355%	6.528	64.956%	0.72589	0.651
SIM-05963	84	0.765	67.357	80.187%	8.596	65.928%	0.63542	0.555
SIM-05964	60	0.817	46.756	77.927%	5.769	57.69%	0.6121	0.684
SIM-05965	64	0.8	50.823	79.411%	7.004	60.059%	0.60432	0.689
SIM-05966	61	0.7	60.32	98.885%	7.861	72.675%	0.84053	0.511
SIM-05967	49	0.677	48.105	98.173%	6.766	76.123%	1.07519	0.498
SIM-05968	69	0.748	58.847	85.286%	8.015	67.498%	0.68153	0.584
SIM-05969	64	0.74	57.048	89.138%	7.855	67.356%	0.76897	0.584
SIM-05970	55	0.797	48.625	88.409%	6.146	61.155%	0.73048	0.691
SIM-05971	87	0.798	71.144	81.775%	9.551	60.285%	0.65623	0.686
SIM-05972	56	0.79	48.443	86.505%	6.634	61.595%	0.70855	0.692
SIM-05973	39	0.687	40.068	102.738%	5.296	72.746%	0.95809	0.498
SIM-05974	62	0.759	56.568	91.239%	7.779	65.28%	0.77261	0.643
SIM-05975	25	0.564	34.729	138.916%	5.79	82.714%	1.50824	0.464
SIM-05976	54	0.746	50.433	93.394%	6.738	66.716%	0.76422	0.608
SIM-05977	83	0.784	56.596	68.188%	7.879	62.095%	0.49132	0.555
SIM-05978	54	0.711	55.615	102.991%	7.031	70.31%	0.88599	0.539
SIM-05979	79	0.756	65.754	83.233%	8.898	65.776%	0.56032	0.584
SIM-05980	53	0.774	46.343	87.44%	5.855	63.506%	0.66172	0.631
SIM-05981	45	0.716	42.317	94.038%	5.896	69.973%	0.88838	0.557
SIM-05982	53	0.764	48.429	91.375%	6.747	67.135%	0.88548	0.661
SIM-05983	45	0.535	52.89	117.533%	7.481	85.254%	1.16393	0.225
SIM-05984	84	0.729	67.851	80.775%	9.069	69.15%	0.65825	0.458
SIM-05985	77	0.712	64.739	84.077%	8.982	70.352%	0.6915	0.462
SIM-05986	71	0.726	63.302	89.158%	8.641	68.963%	0.67957	0.541
SIM-05987	80	0.842	56.811	71.014%	7.243	53.986%	0.51646	0.733
SIM-05988	57	0.743	55.278	96.979%	7.72	66.941%	0.82456	0.632
SIM-05989	60	0.713	60.637	101.062%	7.753	70.192%	0.77594	0.542
SIM-05990	54	0.753	43.917	81.328%	6.51	69.397%	0.80464	0.618
SIM-05991	63	0.798	51.382	81.559%	7.427	60.44%	0.7274	0.708
SIM-05992	55	0.711	49.909	90.744%	6.411	70.37%	0.72399	0.449
SIM-05993	65	0.71	57.857	89.011%	7.982	70.829%	0.80216	0.504
SIM-05994	45	0.694	45.876	101.947%	6.161	72.109%	0.88843	0.522
SIM-05995	76	0.751	64.934	85.439%	8.036	66.056%	0.64159	0.516
SIM-05996	63	0.702	58.585	92.992%	7.982	71.393%	0.75986	0.497
SIM-05997	59	0.836	46.467	78.758%	6.041	54.918%	0.64098	0.755
SIM-05998	58	0.647	59.525	102.629%	8.512	78.359%	0.92637	0.457
SIM-05999	66	0.728	58.248	88.255%	7.639	69.16%	0.70483	0.518
SIM-06000	64	0.785	52.508	82.044%	6.988	62.254%	0.64748	0.651
SIM-06001	65	0.805	53.927	82.965%	7.387	59.334%	0.62435	0.713
SIM-06002	67	0.762	54.065	80.694%	8.312	66.764%	0.83274	0.649
SIM-06003	79	0.769	66.297	83.92%	9.076	64.995%	0.67242	0.634
SIM-06004	55	0.758	51.135	92.973%	6.724	65.62%	0.75605	0.632
SIM-06005	72	0.726	62.415	86.688%	8.414	69.635%	0.75653	0.521
SIM-06006	66	0.732	61.084	92.552%	7.986	68.479%	0.74201	0.557
SIM-06007	87	0.798	65.632	75.439%	8.955	63.802%	0.58629	0.665
SIM-06008	76	0.759	61.241	80.58%	8.7	67.122%	0.67076	0.608
SIM-06009	49	0.703	46.117	94.116%	6.083	71.196%	0.79947	0.482
SIM-06010	48	0.696	48.234	100.488%	6.494	72.605%	0.85938	0.528
SIM-06011	46	0.719	46.856	101.861%	6.821	69.617%	0.83195	0.611
SIM-06012	66	0.66	63.5	96.212%	8.959	75.182%	0.77053	0.415
SIM-06013	70	0.701	67.814	96.877%	10.134	72.386%	0.78061	0.57
SIM-06014	52	0.762	48.25	92.788%	6.148	64.806%	0.73898	0.627
SIM-06015	72	0.726	69.31	96.264%	9.349	69.683%	0.79586	0.582
SIM-06016	57	0.69	58.028	101.804%	7.745	73.512%	0.9152	0.515
SIM-06017	47	0.72	46.399	98.721%	6.021	69.525%	0.83271	0.553
SIM-06018	80	0.825	57.771	72.214%	7.5	56.857%	0.48795	0.699
SIM-06019	60	0.765	53.461	89.102%	7.229	64.401%	0.70055	0.64
SIM-06020	46	0.675	50.013	108.724%	6.331	74.612%	1.08706	0.482
SIM-06021	59	0.661	55.186	93.536%	7.687	75.742%	0.84049	0.396
SIM-06022	76	0.794	62.893	82.754%	8.443	61.252%	0.64659	0.683
SIM-06023	63	0.79	50.563	80.259%	6.362	61.504%	0.61522	0.628
SIM-06024	60	0.68	59.718	99.53%	8.087	73.824%	0.77849	0.48
SIM-06025	82	0.776	62.537	76.265%	8.325	64.615%	0.55794	0.587
SIM-06026	55	0.688	53.517	97.304%	6.85	72.61%	0.81006	0.43
SIM-06027	60	0.739	54.715	91.192%	7.811	67.477%	0.71711	0.612
SIM-06028	82	0.79	64.138	78.217%	8.292	61.805%	0.58348	0.629
SIM-06029	69	0.781	48.011	69.581%	6.999	62.601%	0.58971	0.596
SIM-06030	67	0.793	52.569	78.461%	7.088	61.004%	0.58629	0.657
SIM-06031	72	0.807	55.099	76.526%	6.778	59.447%	0.54024	0.642
SIM-06032	81	0.792	58.247	71.91%	7.595	61.402%	0.59192	0.583
SIM-06033	48	0.652	50.484	105.175%	6.341	75.789%	0.86622	0.356
SIM-06034	76	0.786	64.182	84.45%	8.051	62.488%	0.62387	0.643
SIM-06035	74	0.747	64.396	87.022%	9.199	66.737%	0.69837	0.611
SIM-06036	54	0.595	60.381	111.817%	8.347	81.073%	0.97175	0.343
SIM-06037	80	0.776	63.799	79.749%	8.967	63.092%	0.61477	0.638
SIM-06038	60	0.69	58.526	97.543%	7.973	72.783%	0.80919	0.497
SIM-06039	63	0.827	47.744	75.784%	6.146	56.82%	0.59849	0.721
SIM-06040	78	0.717	68.219	87.46%	9.35	69.691%	0.68926	0.501
SIM-06041	56	0.693	52.22	93.25%	6.688	72.119%	0.72301	0.404
SIM-06042	77	0.749	67.45	87.597%	8.298	67.528%	0.64667	0.536
SIM-06043	45	0.666	52.628	116.951%	7.176	75.225%	1.11389	0.532
SIM-06044	71	0.793	61.71	86.915%	8.336	60.959%	0.66125	0.695
SIM-06045	76	0.813	59.001	77.633%	7.51	58.289%	0.56629	0.685
SIM-06046	54	0.667	57.912	107.244%	7.81	75.857%	1.02699	0.495
SIM-06047	58	0.765	49.11	84.672%	6.39	64.549%	0.6834	0.597
SIM-06048	75	0.742	65.545	87.393%	8.863	68.998%	0.7607	0.579
SIM-06049	45	0.798	43.195	95.989%	5.769	60.476%	0.88156	0.726
SIM-06050	60	0.705	57.567	95.945%	7.299	70.894%	0.76498	0.474
SIM-06051	58	0.727	53.771	92.709%	7.109	69.709%	0.84536	0.556
SIM-06052	67	0.756	58.857	87.846%	7.874	65.846%	0.71794	0.608
SIM-06053	58	0.741	51.757	89.236%	6.758	67.58%	0.76935	0.562
SIM-06054	90	0.696	79.023	87.803%	10.934	71.785%	0.66278	0.437
SIM-06055	67	0.758	55.519	82.864%	7.191	65.92%	0.66559	0.561
SIM-06056	34	0.664	38.746	113.959%	5.418	75.134%	1.04279	0.526
SIM-06057	67	0.799	54.684	81.618%	7.176	60.866%	0.68978	0.683
SIM-06058	44	0.756	41.822	95.05%	5.475	65.439%	0.75694	0.632
SIM-06059	46	0.638	46.675	101.467%	6.83	80.492%	1.08045	0.446
SIM-06060	54	0.746	49.488	91.644%	7.111	66.601%	0.7242	0.629
SIM-06061	75	0.781	58.177	77.569%	7.536	65.345%	0.61385	0.602
SIM-06062	57	0.784	46.406	81.414%	5.869	62.211%	0.63885	0.618
SIM-06063	81	0.785	68.775	84.907%	8.864	63.476%	0.71451	0.657
SIM-06064	53	0.775	48.765	92.009%	6.542	63.244%	0.71697	0.671
SIM-06065	57	0.817	43.569	76.437%	5.748	57.77%	0.63253	0.703
SIM-06066	72	0.744	67.931	94.349%	8.609	67.225%	0.76456	0.584
SIM-06067	42	0.65	43.328	103.162%	6.01	76.327%	1.00426	0.435
SIM-06068	58	0.729	49.975	86.164%	6.741	68.8%	0.68265	0.52
SIM-06069	58	0.692	53.893	92.919%	7.133	73.571%	0.80233	0.454
SIM-06070	73	0.727	64.608	88.504%	8.517	68.856%	0.70789	0.518
SIM-06071	98	0.789	71.923	73.391%	9.292	61.809%	0.54412	0.581
SIM-06072	73	0.737	64.98	89.014%	8.339	67.862%	0.66393	0.534
SIM-06073	45	0.719	43.919	97.598%	5.857	69.51%	0.86697	0.559
SIM-06074	36	0.664	38.092	105.811%	6.144	78.029%	1.14156	0.557
SIM-06075	53	0.803	41.035	77.425%	5.358	59.533%	0.63173	0.667
SIM-06076	50	0.722	48.609	97.218%	6.356	69.35%	0.81395	0.556
SIM-06077	85	0.819	60.628	71.327%	7.65	59.197%	0.46648	0.663
SIM-06078	52	0.706	51.5	99.038%	6.642	70.804%	0.80071	0.513
SIM-06079	48	0.708	48.028	100.058%	6.52	71.139%	0.88374	0.557
SIM-06080	82	0.751	65.938	80.412%	8.864	66.438%	0.58245	0.54
SIM-06081	61	0.846	47.965	78.631%	5.779	53.427%	0.58781	0.759
SIM-06082	63	0.811	48.587	77.122%	6.294	58.692%	0.61321	0.685
SIM-06083	52	0.714	50.699	97.498%	6.805	70.188%	0.8345	0.55
SIM-06084	44	0.69	44.466	101.059%	6.094	72.837%	0.90022	0.522
SIM-06085	88	0.782	72.585	82.483%	9.167	63.87%	0.66745	0.623
SIM-06086	39	0.717	39.979	102.51%	5.177	69.807%	0.90224	0.567
SIM-06087	57	0.657	55.194	96.832%	7.65	76.12%	0.77914	0.409
SIM-06088	68	0.762	57.189	84.101%	7.602	64.713%	0.64291	0.597
SIM-06089	97	0.816	71.535	73.747%	9.31	58.764%	0.51795	0.684
SIM-06090	51	0.724	49.614	97.282%	6.652	68.978%	0.82295	0.573
SIM-06091	42	0.666	42.481	101.145%	5.921	75.197%	0.91296	0.47
SIM-06092	57	0.752	52.655	92.377%	7.83	65.94%	0.84032	0.655
SIM-06093	41	0.667	42.774	104.327%	6.154	77.533%	0.93839	0.516
SIM-06094	32	0.671	36.374	113.669%	5.523	75.159%	1.14218	0.569
SIM-06095	57	0.77	52.886	92.782%	7.191	64.318%	0.83778	0.668
SIM-06096	78	0.816	54.049	69.294%	7.3	58.076%	0.50459	0.671
SIM-06097	68	0.799	53.337	78.437%	6.708	60.24%	0.57302	0.641
SIM-06098	41	0.664	41.147	100.359%	5.672	75.127%	0.9353	0.452
SIM-06099	78	0.759	62.57	80.218%	8.475	65.386%	0.5992	0.573
SIM-06100	78	0.807	56.8	72.821%	7.957	59.308%	0.53891	0.684
SIM-06101	31	0.704	32.367	104.41%	4.795	71.48%	1.00809	0.596
SIM-06102	68	0.798	55.552	81.694%	7.483	60.3%	0.65955	0.686
SIM-06103	71	0.714	65.762	92.623%	9.23	70.174%	0.75786	0.549
SIM-06104	50	0.61	54.156	108.312%	7.771	79.312%	0.94981	0.374
SIM-06105	85	0.823	62.362	73.367%	8.415	56.863%	0.53805	0.713
SIM-06106	78	0.837	59.944	76.851%	7.619	54.985%	0.58373	0.744
SIM-06107	81	0.797	63.437	78.317%	8.116	63.963%	0.61188	0.648
SIM-06108	41	0.645	47.081	114.832%	5.878	76.525%	0.99633	0.419
SIM-06109	92	0.852	58.309	63.379%	7.48	52.629%	0.42914	0.72
SIM-06110	50	0.716	53.559	107.118%	7.053	69.835%	0.95113	0.588
SIM-06111	47	0.786	42.943	91.368%	5.571	61.9%	0.72142	0.682
SIM-06112	42	0.746	41.836	99.61%	6.115	66.72%	0.8324	0.658
SIM-06113	62	0.783	50.529	81.498%	6.526	62.796%	0.66423	0.629
SIM-06114	63	0.857	49.831	79.097%	6.301	51.62%	0.63749	0.795
SIM-06115	33	0.67	36.46	110.485%	5.51	74.297%	1.18077	0.553
SIM-06116	63	0.768	51.686	82.041%	6.983	64.558%	0.71369	0.614
SIM-06117	84	0.825	63.226	75.269%	8.096	56.963%	0.55024	0.712
SIM-06118	74	0.691	70.209	94.877%	8.918	73.806%	0.79428	0.435
SIM-06119	74	0.747	63.466	85.765%	8.209	66.584%	0.65533	0.542
SIM-06120	55	0.736	52.301	95.093%	6.536	67.775%	0.78572	0.555
SIM-06121	37	0.782	38.344	103.632%	5.248	62.282%	0.96842	0.717
SIM-06122	61	0.718	58.032	95.134%	8.465	69.818%	0.82449	0.588
SIM-06123	47	0.683	48.316	102.8%	6.092	73.339%	0.91001	0.457
SIM-06124	58	0.715	54.212	93.469%	7.118	70.479%	0.8272	0.517
